Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IBM,IBM,IBM,IBM,IBM,IBM
Date,,,,,,
14-09-2017,99.66896057,139.1395721,139.9426422,139.1109009,139.4455109,3929717
15-09-2017,99.17591095,138.4512482,138.7858582,137.7437897,138.4512482,7737471
18-09-2017,98.99097443,138.1931152,139.0822144,137.9254303,138.4416809,3158397
19-09-2017,98.88139343,138.0401459,138.6042023,137.8776245,138.4225616,3623762
20-09-2017,99.90180969,139.4646301,139.4646301,138.0688324,138.5564117,5698085
21-09-2017,99.47723389,138.8718872,139.4741821,138.7189331,139.2447357,2673158
22-09-2017,99.38816833,138.7476044,139.1873779,138.2313538,139.1873779,2920746
25-09-2017,99.89496613,139.4550629,139.6080322,138.5372925,138.7380524,5452903
26-09-2017,100.3674698,140.1147156,140.9369049,139.5219879,139.9235229,4695076
27-09-2017,99.75114441,139.254303,140.4397736,138.6520081,140.2294464,3663824
28-09-2017,99.75114441,139.254303,139.4455109,137.8680725,139.254303,2902441
29-09-2017,99.35394287,138.6998138,139.2829895,138.5468445,139.0535431,2776816
02-10-2017,100.4359818,140.2103271,140.411087,138.8240967,138.9579315,3109967
03-10-2017,100.5181351,140.3250427,140.7265778,139.9044037,140.2389984,2408624
04-10-2017,100.3126755,140.0382385,140.5544891,139.6845093,140.5353699,2347642
05-10-2017,100.4770432,140.2676849,141.0516205,140.0382385,140.2294464,2810079
06-10-2017,100.3126755,140.0382385,140.3919678,139.8852844,140.1912079,2743867
09-10-2017,100.9358749,140.9082184,141.2906342,139.9139557,140.0573578,2806000
10-10-2017,101.6960297,141.9694061,142.3996124,141.1567841,141.2141418,4218100
11-10-2017,101.0933914,141.1281128,141.9407196,140.8030548,141.8738098,3872501
12-10-2017,100.6893539,140.5640564,141.3862305,140.3154907,141.0707397,3414458
13-10-2017,100.7372971,140.6309814,141.3479919,140.4780121,140.9942627,2621904
16-10-2017,100.5523758,140.3728485,141.1759033,140.066925,140.745697,3192497
17-10-2017,100.3537598,140.0955963,140.6501007,139.7514343,140.1816406,6665530
18-10-2017,109.2495956,152.5143433,154.1395721,150.0478058,150.2103271,31892749
19-10-2017,110.1877975,153.8240967,153.8814545,152.093689,152.7724609,10370253
20-10-2017,110.9890442,154.9426422,155.33461,152.7437897,153.986618,8230765
23-10-2017,109.2633133,152.5334625,155.3632965,152.5238953,154.9235229,6045252
24-10-2017,106.7500229,149.0248566,152.6768646,148.3460846,152.6290588,8571656
25-10-2017,105.1201324,146.749527,149.4933014,146.3288727,149.1491394,7239471
26-10-2017,105.1886292,146.8451233,148.2982788,146.7877655,147.5238953,4498323
27-10-2017,105.2433853,146.9216003,147.829834,146.1854706,147.7437897,5120379
30-10-2017,105.7090836,147.571701,147.7915802,145.9942627,146.9980927,4404078
31-10-2017,105.5036621,147.2848969,148.1166382,146.2045898,147.5430145,4527402
01-11-2017,105.4831161,147.2562103,148.0879517,147.0650024,147.3231354,3389249
02-11-2017,105.0174026,146.6061249,147.6959839,146.1854706,147.3996124,3553890
03-11-2017,103.8052444,144.9139557,146.7208405,144.8279114,146.6730347,4635663
06-11-2017,103.2984924,144.2064972,145.1434021,143.6711273,145.0955963,4705326
07-11-2017,103.6477509,144.6940765,144.8470306,143.8814545,144.7131958,3871351
08-11-2017,103.7984238,144.9044037,145.1147156,143.6711273,144.933075,4847582
09-11-2017,103.9575195,143.6902466,145.1242828,143.2695923,143.3365173,4996219
10-11-2017,103.1690292,142.6003876,144.254303,142.5812683,144.0248566,4505436
13-11-2017,102.6433487,141.8738098,142.4474182,141.414917,142.3327026,5342445
14-11-2017,102.982254,142.3422546,142.4187317,141.00383,141.4435883,3930868
15-11-2017,101.7441864,140.6309814,142.170166,139.7801208,141.491394,4992872
16-11-2017,103.1413422,142.5621338,143.0688324,141.013382,141.2332764,5697039
17-11-2017,103.0375977,142.4187317,143.5468445,142.2848969,142.7724609,5142659
20-11-2017,104.1027603,143.8910065,145.2676849,143.3078461,144.0152893,5937619
21-11-2017,105.0987396,145.2676849,145.745697,144.5506744,144.6462708,3928985
22-11-2017,104.9742508,145.0955963,145.6883392,144.6749573,145.3154907,3361426
24-11-2017,105.0226974,145.1625214,145.5066986,144.6749573,145.2676849,1247878
27-11-2017,105.1194992,145.2963715,145.7839355,144.9521942,145.3728485,3529204
28-11-2017,105.4584427,145.7648163,146.2045898,145.0286865,145.6501007,4156490
29-11-2017,106.2053833,146.7973175,146.8546906,145.4780121,146.089859,5333240
30-11-2017,106.4959106,147.1988525,147.6195068,146.3479919,146.8929291,6799837
01-12-2017,107.0423584,147.9541168,148.2026825,146.1854706,147.6099396,5824023
04-12-2017,108.2181778,149.5793457,149.9044037,148.250473,149.1013336,4878858
05-12-2017,107.4504395,148.518158,149.8470306,147.8776245,149.5697937,5301128
06-12-2017,106.5858383,147.3231354,149.3498993,147.3135834,147.3231354,3567592
07-12-2017,106.2192688,146.8164368,147.6577454,146.5200806,146.8355713,3944571
08-12-2017,107.0769501,148.0019073,148.2122345,146.7973175,148.1644287,3682234
11-12-2017,107.4919586,148.575531,149.0344238,147.7724609,148.6233215,4291424
12-12-2017,108.41185,149.8470306,150.9082184,148.3365173,150.3824158,6612603
13-12-2017,106.4544296,147.1414948,149.8374786,147.1223755,149.7131958,5922034
14-12-2017,106.5166702,147.2275391,148.2887115,146.9407196,147.8011475,4850720
15-12-2017,105.4791946,145.7935028,147.0363312,145.344162,146.8546906,11798775
18-12-2017,106.0532913,146.5870056,147.3996124,146.4722748,146.8355713,5327069
19-12-2017,105.9840927,146.491394,147.3900604,146.3575592,147.2753296,4305754
20-12-2017,105.790451,146.2237091,147.1223755,146.0611877,146.8929291,3959842
21-12-2017,104.7875061,144.8374786,146.7112885,144.8279114,146.4340363,4344979
22-12-2017,105.4791946,145.7935028,146.2715149,144.8374786,145.1434021,3128168
26-12-2017,105.7074432,146.1089935,147.093689,145.7935028,145.8030548,2593034
27-12-2017,105.9149246,146.3957977,146.4435883,145.8986664,146.2237091,2248168
28-12-2017,106.544342,147.2657776,147.3422546,146.4627075,146.4627075,2811230
29-12-2017,106.115509,146.6730347,147.915863,146.6730347,147.3900604,3480147
02-01-2018,106.689621,147.4665375,148.0019073,146.7877655,147.7055511,4395815
03-01-2018,109.6222687,151.5200806,152.7820282,149.4550629,150.4206543,9875914
04-01-2018,111.8425369,154.588913,155.1816406,152.3613739,152.6290588,7903785
05-01-2018,112.3889084,155.344162,155.736145,154.0152893,155.2963715,5434807
08-01-2018,113.0667343,156.2810669,156.7017212,154.588913,155.5066986,5478425
09-01-2018,113.315773,156.6252441,157.2944489,155.8890991,156.6921539,4541523
10-01-2018,113.5578537,156.9598541,157.1032562,155.3537292,155.745697,4366109
11-01-2018,113.571701,156.9789734,157.6864166,156.1185455,157.5525818,3969047
12-01-2018,112.838501,155.9655762,157.495224,155.8604279,156.8068848,5263367
16-01-2018,113.3295822,156.6443634,158.0210266,156.1663513,157.839386,8152733
17-01-2018,116.6495895,161.2332764,161.6921539,159.9044037,160.6214142,12248660
18-01-2018,116.974678,161.6826019,163.6042023,160.7552643,162.5238953,14915228
19-01-2018,112.3059158,155.2294464,158.1261902,154.2064972,157.2275391,22146435
22-01-2018,112.4650192,155.4493256,156.7686462,154.0248566,154.4072723,8870917
23-01-2018,114.9895859,158.9388123,158.9483795,155.3632965,155.6596527,7809645
24-01-2018,114.380928,158.0975189,161.3001862,157.571701,159.4168243,5904670
25-01-2018,114.4501038,158.1931152,159.4455109,157.9254303,158.6137695,3454415
26-01-2018,115.7435303,159.9808807,160.0478058,158.4990387,158.8145294,3962143
29-01-2018,115.3700256,159.4646301,160.9847107,158.7093658,160.0860443,3678782
30-01-2018,113.1705093,156.424469,159.4359436,155.9847107,158.9005737,5127806
31-01-2018,113.2258759,156.5009613,157.7342224,155.6022949,156.5487518,4260149
01-02-2018,112.3266754,155.2581329,156.9120483,154.7801208,156.013382,4638173
02-02-2018,109.9957581,152.0363312,154.8757172,151.8833618,154.588913,5493487
05-02-2018,105.4999161,145.8221741,151.5296326,143.4034424,150.9464569,9148944
06-02-2018,107.4435349,148.508606,148.6520081,142.5525818,143.6806946,10321614
07-02-2018,106.4129486,147.084137,148.508606,146.5391998,147.3900604,6432063
08-02-2018,103.0881805,141.0994263,146.424469,141.013382,145.7743835,7090939
09-02-2018,104.4292908,142.9349976,143.919693,138.0497131,142.0650024,8188402
12-02-2018,105.7493744,144.7418671,145.6978912,143.6902466,144.263855,6151944
13-02-2018,105.2953873,144.1204529,144.5315552,143.0592804,144.263855,5115986
14-02-2018,108.0962753,147.9541168,148.1835632,143.4034424,143.585083,5731034
15-02-2018,108.9693604,149.1491394,149.9617615,146.9407196,148.6615753,5882286
16-02-2018,109.0881042,149.3116608,150.8508606,148.8432159,148.8623352,4479913
20-02-2018,108.3756332,148.3365173,149.1013336,147.1032562,148.9388123,4696122
21-02-2018,107.5374908,147.1893005,149.8948364,147.1319275,148.5946503,3900116
22-02-2018,106.9926682,146.4435883,148.2218018,146.0707397,147.7055511,4209732
23-02-2018,108.6270981,148.6806946,148.99617,147.2944489,147.5143433,3405881
26-02-2018,110.7644501,151.6061249,151.8929291,148.6711273,148.9579315,3776374
27-02-2018,109.3465424,149.66539,152.7533417,149.6462708,151.491394,4432216
28-02-2018,108.8436356,148.9770508,151.1854706,148.9483795,150.5736084,3978461
01-03-2018,107.4327087,147.0458832,150.066925,146.0707397,148.6902466,4225108
02-03-2018,107.9076767,147.6959839,147.9541168,145.2007599,146.0707397,3411111
05-03-2018,109.6259308,150.0478058,150.5640564,146.9885254,147.3422546,3839448
06-03-2018,108.7668152,148.8718872,150.9464569,148.3365173,150.3632965,3855242
07-03-2018,110.5828629,151.3575592,151.8451233,147.9254303,148.1835632,4819654
08-03-2018,109.1090469,149.3403473,152.5525818,148.250473,152.0076447,6752558
09-03-2018,111.274353,152.3040161,152.5621338,150.3824158,150.5449371,5253221
12-03-2018,111.9378815,153.2122345,153.9388123,151.8833618,152.6195068,5296421
13-03-2018,111.2813187,152.3135834,154.9808807,151.826004,153.0497131,4378138
14-03-2018,110.4431458,151.1663513,153.6137695,150.8030548,153.1261902,3798863
15-03-2018,111.4838333,152.5908203,154.1587067,151.5487518,151.7304077,4048648
16-03-2018,111.9378815,153.2122345,154.8565979,152.6195068,153.0210266,9688784
19-03-2018,109.9052963,150.4302063,152.8585052,149.5697937,152.6864166,5734172
20-03-2018,109.1020508,149.33078,150.9847107,148.4608002,150.5927277,4536188
21-03-2018,109.4443283,149.7992401,151.2428284,149.0630951,149.6845093,3642381
22-03-2018,106.2313385,145.401535,148.4225616,145.3154907,148.1835632,4964630
23-03-2018,103.9961853,142.3422546,145.8699799,142.0076447,145.5544891,4645181
26-03-2018,107.1254044,146.6252441,146.9024811,143.6711273,144.5602264,4292679
27-03-2018,106.1056213,145.2294464,148.0592804,144.5124207,147.1797333,4062350
28-03-2018,106.5316467,145.8126221,147.093689,145.2103271,145.3824158,3833381
29-03-2018,107.167305,146.6826019,147.1223755,144.4359436,146.3384247,3577320
02-04-2018,104.8203964,143.4703674,146.6347961,141.9024811,146.5965576,5387318
03-04-2018,104.666748,143.2600403,144.3594666,141.7781982,144.1682587,4325942
04-04-2018,107.649231,147.3422546,147.6768646,140.9655762,141.3862305,5026344
05-04-2018,107.5863342,147.2562103,148.1070709,146.5965576,147.6481781,3331928
06-04-2018,105.1696396,143.9483795,147.1797333,142.9636688,146.7112885,3841853
09-04-2018,106.6504135,145.9751434,147.8585052,145.066925,145.1242828,4616207
10-04-2018,108.5363388,148.5564117,149.7131958,147.9445496,148.2122345,3981494
11-04-2018,108.5153198,148.5277252,148.9292603,147.1128082,147.5812683,3458599
12-04-2018,110.4082108,151.1185455,151.9885254,149.7801208,149.8565979,5898812
13-04-2018,109.4582748,149.8183594,152.2179718,149.0535431,151.6921539,4243727
16-04-2018,110.2824783,150.9464569,152.1414948,150.736145,151.0420685,4379393
17-04-2018,112.3919144,153.8336487,154.8757172,151.5391998,151.8355713,10677045
18-04-2018,103.9263611,142.2466583,145.9177856,141.7399597,145.4493256,21319258
19-04-2018,103.1650085,141.2045898,142.6481781,140.1720886,142.6290588,8458061
20-04-2018,101.2092972,138.5277252,141.4627075,138.1548767,141.3957977,8645818
23-04-2018,101.8798141,139.4455109,139.5411072,137.9827881,138.6520081,5560118
24-04-2018,101.6702652,139.1587067,140.8221741,138.173996,140.066925,5142659
25-04-2018,101.9356918,139.5219879,139.9617615,137.7724609,139.3785858,7663414
26-04-2018,102.4805145,140.2676849,140.8795471,139.7705536,140.1529694,4462027
27-04-2018,102.312851,140.0382385,140.7743835,139.254303,140.3824158,3352953
30-04-2018,101.2511749,138.585083,140.8986664,138.585083,140.401535,4618613
01-05-2018,101.279129,138.6233215,138.6424408,137.160614,138.2887115,4637336
02-05-2018,99.49802399,136.1854706,138.4512482,135.8221741,138.1070709,5433865
03-05-2018,99.17671967,135.745697,135.9751434,133.7476044,135.8795471,5249456
04-05-2018,100.5177841,137.5812683,138.0019073,134.1109009,134.8948364,4604701
07-05-2018,100.0358353,136.9216003,137.9732361,136.3671112,137.6672974,3825222
08-05-2018,99.88218689,136.7112885,137.1988525,135.8126221,136.7112885,5616079
09-05-2018,100.7155151,136.3384247,136.7304077,135.066925,135.6596527,4389016
10-05-2018,101.8666916,137.8967438,137.9827881,136.7208405,136.8546906,3898024
11-05-2018,101.7960281,137.8011475,138.4799194,137.2657776,137.7724609,3214567
14-05-2018,101.9090805,137.9541168,138.7380524,137.8011475,138.1166382,3364041
15-05-2018,101.5135803,137.4187317,137.6577454,136.6347961,137.1893005,4277512
16-05-2018,102.1421127,138.2695923,138.6520081,136.9694061,137.3804932,3314460
17-05-2018,102.0503082,138.1453094,138.8049774,137.4474182,138.1453094,3292494
18-05-2018,101.753685,137.7437897,138.5659637,137.6577454,138.1166382,2805581
21-05-2018,102.7494736,139.0917816,139.6175842,138.3173981,138.575531,3027856
22-05-2018,102.4669495,138.7093658,139.7705536,138.6233215,139.1204529,2389064
23-05-2018,102.1703339,138.3078461,138.3365173,137.170166,138.0019073,3618846
24-05-2018,101.7466125,137.7342224,138.1261902,136.6634827,138.0401459,3555040
25-05-2018,101.4429398,137.3231354,138.2122345,137.1510468,137.571701,5140358
29-05-2018,99.73386383,135.0095673,136.6061249,134.0439758,136.2619476,4746330
30-05-2018,100.7225723,136.3479919,136.8068848,135.5831757,135.6596527,5353951
31-05-2018,99.79742432,135.0955963,136.5296326,134.8470306,136.5296326,7144494
01-06-2018,100.2494278,135.7074585,136.5583191,135.3919678,136.1663513,4034945
04-06-2018,101.0192108,136.749527,136.8738098,135.9273376,136.0420685,3174924
05-06-2018,101.4853287,137.3804932,137.7437897,136.749527,136.759079,2966456
06-06-2018,102.1986084,138.3460846,138.3556366,137.2275391,137.9923553,3368225
07-06-2018,102.6576538,138.9674988,140.2485657,138.5564117,138.6233215,4515059
08-06-2018,103.2085037,139.7131958,139.9904327,138.0210266,138.6233215,5450183
11-06-2018,103.5192566,140.1338501,140.9273376,139.7131958,140.1720886,3409960
12-06-2018,103.7240677,140.411087,141.0325012,140.1720886,140.6309814,2761963
13-06-2018,103.3568573,139.9139557,140.9847107,139.7705536,140.33461,3104737
14-06-2018,102.5446854,138.8145294,140.5162506,138.7093658,140.2007599,3479310
15-06-2018,102.6788559,138.99617,139.0726624,137.3804932,138.5277252,9535336
18-06-2018,102.0361633,138.1261902,138.1644287,136.8451233,137.839386,4483574
19-06-2018,101.6265564,137.571701,137.8776245,136.6634827,136.826004,3647402
20-06-2018,100.72966,136.3575592,138.1644287,136.1472321,137.8776245,3483075
21-06-2018,99.75504303,135.0382385,136.8451233,134.6367035,136.3193054,4066534
22-06-2018,99.77623749,135.066925,135.5736084,134.588913,135.411087,5869420
25-06-2018,98.01773071,132.6864166,134.2256165,132.1988525,134.2256165,9348207
26-06-2018,98.22251892,132.9636688,133.6998138,132.2466583,133.2313538,4329917
27-06-2018,97.09259033,131.4340363,133.6328888,131.4053497,132.9923553,4290483
28-06-2018,98.90052032,133.8814545,134.3594666,131.8833618,132.0267639,4731790
29-06-2018,98.66041565,133.5564117,135.1434021,133.4703674,134.1491394,3880765
02-07-2018,98.77339935,133.7093658,134.0535431,132.1223755,132.1988525,3562048
03-07-2018,98.568573,133.4321289,134.7418671,133.240921,134.4646301,2053507
05-07-2018,99.88217163,135.2103271,135.2103271,133.7762909,134.3021088,3916956
06-07-2018,100.6236877,136.2141418,136.6539154,134.9617615,135.3059235,2980054
09-07-2018,101.9725952,138.0401459,138.3556366,136.2045898,136.3193054,4084316
10-07-2018,102.1986084,138.3460846,139.1873779,137.915863,138.1548767,3950742
11-07-2018,102.3610382,138.5659637,139.7610016,137.6672974,137.6672974,3688824
12-07-2018,103.4274368,140.0095673,140.3728485,139.33078,139.4359436,3262997
13-07-2018,103.0390244,139.4837494,140.5162506,139.3881378,140.0095673,3203480
16-07-2018,102.7282944,139.0630951,139.3785858,137.8680725,139.263855,3628365
17-07-2018,101.3369904,137.1797333,138.6233215,137.0363312,138.3843231,5331148
18-07-2018,102.064415,138.1644287,138.4321289,136.4627075,137.1988525,7254324
19-07-2018,105.3978424,142.6768646,143.919693,140.7743835,141.3479919,15329967
20-07-2018,103.3568573,139.9139557,142.3135834,139.8279114,142.0458832,6709672
23-07-2018,102.897789,139.2925415,140.2485657,138.6328888,139.9139557,4077203
24-07-2018,103.3780289,139.9426422,140.5736084,139.5028687,140.2485657,4070614
25-07-2018,103.5475006,140.1720886,140.2007599,139.1013336,139.588913,3797921
26-07-2018,103.6110687,140.2581329,142.7055511,140.1816406,140.9464569,4997788
27-07-2018,102.5093307,138.7667236,140.66922,138.2982788,140.4302063,3921768
30-07-2018,102.7494736,139.0917816,139.8087921,138.3269653,138.4321289,3774177
31-07-2018,102.3539886,138.5564117,139.3881378,137.8202667,139.33078,5726013
01-08-2018,101.3440704,137.1893005,138.8049774,137.0363312,138.3938751,3544266
02-08-2018,100.9626846,136.6730347,137.0554504,136.0707397,136.5774384,4018104
03-08-2018,104.3102112,141.2045898,141.414917,136.7112885,136.9407196,8424066
06-08-2018,103.1308441,139.6080322,140.7265778,139.1682587,140.4875793,4093730
07-08-2018,103.8229294,140.5449371,141.1472321,139.9139557,140.2007599,3670205
08-08-2018,103.7381973,140.4302063,140.9464569,139.8087921,140.8508606,3745831
09-08-2018,103.3455353,138.4034424,139.5219879,138.3652039,139.1300201,3235801
10-08-2018,103.1385193,138.1261902,138.6902466,137.5525818,138.1453094,3141243
13-08-2018,101.8750076,136.4340363,137.9541168,136.2619476,137.8106995,2989991
14-08-2018,102.339035,137.0554504,137.495224,136.6443634,136.7112885,2991560
15-08-2018,102.731636,137.5812683,137.6672974,135.7552643,136.2810669,4436609
16-08-2018,103.7524567,138.9483795,139.2734222,138.0210266,138.0210266,5492232
17-08-2018,104.2664337,139.6367035,139.9521942,138.3269653,138.4225616,2801816
20-08-2018,104.5876694,140.066925,140.6883392,139.7227478,139.933075,2614686
21-08-2018,104.2022018,139.5506744,140.6501007,139.4741821,140.5353699,3249817
22-08-2018,103.6810608,138.8527679,139.7323151,138.8049774,139.588913,2498894
23-08-2018,103.77388,138.9770508,139.1204529,138.3843231,138.6615753,2322538
24-08-2018,104.2521744,139.6175842,139.66539,138.4990387,139.0630951,2904324
27-08-2018,104.7161713,140.2389984,141.1281128,140.0764771,140.4780121,3652214
28-08-2018,104.6448059,140.1434021,140.5258179,139.7610016,140.4875793,2568244
29-08-2018,105.3229523,141.0516205,141.424469,140.1529694,140.411087,3298875
30-08-2018,104.1736298,139.5124207,140.8221741,138.8623352,140.5640564,3494058
31-08-2018,104.566246,140.0382385,140.3250427,139.1395721,139.3116608,3648971
04-09-2018,103.9951706,139.2734222,139.7610016,138.4416809,139.5602264,3479205
05-09-2018,104.6947708,140.2103271,140.2963715,138.6711273,138.8049774,3270319
06-09-2018,104.5020218,139.9521942,141.1663513,139.1395721,140.4206543,4444245
07-09-2018,103.8310089,139.0535431,140.0573578,138.7380524,139.5219879,4908983
10-09-2018,103.9737701,139.2447357,140.8221741,139.1587067,140.1529694,3784742
11-09-2018,104.5734024,140.0478058,140.5258179,138.8623352,139.5793457,3529936
12-09-2018,104.6305084,140.1242828,141.4722748,139.6080322,139.933075,4714008
13-09-2018,106.3294983,142.3996124,142.4474182,140.6501007,140.8699799,5592439
14-09-2018,105.8869247,141.8068848,142.7342224,141.2810669,142.3040161,3610897
17-09-2018,105.6084976,141.4340363,142.5143433,141.2715149,141.9120483,3715287
18-09-2018,106.0511093,142.0267639,142.4378662,140.9847107,141.2619476,3796352
19-09-2018,106.40802,142.504776,143.3652039,141.7112885,142.093689,4441525
20-09-2018,107.8999939,144.5028687,144.7227478,142.8680725,143.0019073,6226001
21-09-2018,108.0427856,144.6940765,145.8890991,144.1109009,144.8183594,20865085
24-09-2018,107.1004639,143.4321289,144.5506744,142.8871918,144.4550629,4461190
25-09-2018,106.3009262,142.3613739,143.7954102,141.8355713,143.3173981,4599785
26-09-2018,108.2283554,144.9426422,146.6061249,144.6845093,145.6978912,7742387
27-09-2018,108.1498566,144.8374786,145.6883392,144.5124207,145.3250427,3637570
28-09-2018,107.9428101,144.5602264,144.9617615,144.1587067,144.5124207,3457867
01-10-2018,109.2206268,146.2715149,146.6730347,145.0382385,145.0382385,3930240
02-10-2018,109.7560501,146.9885254,147.0745697,145.7935028,146.2619476,3169275
03-10-2018,109.3777008,146.481842,147.571701,146.080307,147.2275391,3467804
04-10-2018,108.0142212,144.655838,146.080307,143.7476044,145.0191193,4432843
05-10-2018,106.3866119,142.4761047,145.1147156,141.3671112,144.263855,4813901
08-10-2018,105.9297485,141.8642426,142.5143433,140.7074585,141.9694061,3388308
09-10-2018,105.1087952,140.7648163,141.8355713,140.4684448,141.5678711,3809950
10-10-2018,101.8607254,136.414917,141.1950226,136.2332764,141.013382,5802894
11-10-2018,99.24085999,132.906311,137.8489532,132.6768646,136.3479919,9111183
12-10-2018,100.5472412,134.655838,135.3154907,132.9636688,134.9139557,6865316
15-10-2018,100.7471237,134.9235229,136.00383,133.9770508,134.2064972,5193913
16-10-2018,103.5954208,138.7380524,139.0535431,135.3537292,136.6443634,9095493
17-10-2018,95.69298553,128.1548767,131.1185455,127.5525818,129.9139557,20359344
18-10-2018,93.19446564,124.8087921,127.5334625,124.3212204,126.8929214,10472238
19-10-2018,92.15939331,123.4225616,126.0898666,122.332695,124.9043961,8150014
22-10-2018,92.8161087,124.3021011,124.7036362,122.7533493,123.8814545,5982597
23-10-2018,93.66562653,125.4397736,126.0994263,122.7629089,123.346077,6760926
24-10-2018,90.81018829,121.6156769,125.8986588,121.414917,125.4015274,5972974
25-10-2018,90.26765442,120.8890991,122.1701736,119.6367111,121.653923,10778298
26-10-2018,89.08262634,119.3021011,120.2485657,118.2695999,119.7036362,9170282
29-10-2018,85.40625763,114.3785858,118.4990463,113.0975113,114.0917816,21391118
30-10-2018,82.37948608,110.3250504,116.1567917,110.0860443,115.1816406,22445696
31-10-2018,82.40090942,110.3537292,111.3766708,109.0726547,111.3671112,22640670
01-11-2018,83.4003067,111.6921616,111.8546829,110.0477982,110.4206467,14253528
02-11-2018,82.57222748,110.5831757,112.571701,109.5028687,112.3422546,11079964
05-11-2018,85.70606995,114.7801132,115.4588928,110.8986588,110.9942627,9565252
06-11-2018,87.89048004,117.7055435,118.3652039,115.0191193,115.3919678,10038880
07-11-2018,89.11831665,119.3499069,119.5602264,116.9502869,118.346077,12952304
08-11-2018,89.19786072,117.9541092,118.9292526,117.2370911,117.2657776,10874634
09-11-2018,89.3135376,118.1070786,119.0917816,116.5965576,118.173996,7282043
12-11-2018,87.40494537,115.5831757,118.1357574,115.3441696,118.0688324,5626539
13-11-2018,87.36155701,115.5258102,116.8738022,114.6271515,115.8604202,4272282
14-11-2018,86.89886475,114.9139557,116.5678787,114.5028687,115.7839355,4981366
15-11-2018,87.79534149,116.0994263,116.0994263,114.254303,114.3977051,5447463
16-11-2018,87.88929749,116.2237091,116.491394,115.239006,115.573616,4263810
19-11-2018,86.9783783,115.0191193,116.8068848,114.5028687,116.2810745,4321235
20-11-2018,84.73000336,112.0458908,114.2351837,111.5678787,113.2791595,6520555
21-11-2018,85.72045898,113.3556442,114.254303,112.2275314,112.4378586,5581247
23-11-2018,84.72277832,112.0363312,113.1357574,111.7686386,112.8967514,2442096
26-11-2018,86.43615723,114.3021011,114.9617615,112.8680725,113.1644363,5241611
27-11-2018,86.77596283,114.7514343,114.760994,113.1644363,113.173996,5129375
28-11-2018,88.92312622,117.5908203,117.6768646,114.933075,115.6883392,5339307
29-11-2018,87.82424164,116.1376648,117.7055435,116.0611877,117.0554504,5439305
30-11-2018,89.84129333,118.8049698,119.2064972,116.1376648,116.3097534,7585174
03-12-2018,90.59314728,119.7992325,121.0229416,118.8910141,120.1434021,6115334
04-12-2018,87.91099548,116.252388,119.426384,115.9942627,119.0152969,6276732
06-12-2018,89.58102417,118.4608002,118.4608002,114.0535355,114.4550705,7257148
07-12-2018,86.27713013,114.0917816,118.5946426,113.6424484,118.4512405,7342502
10-12-2018,87.57120514,115.8030624,116.3288727,113.3078384,114.4741898,6850777
11-12-2018,87.39772034,115.573616,118.3652039,114.7227554,117.8298264,5275083
12-12-2018,87.59291077,115.8317413,117.4760971,115.6787796,117.1223679,3724283
13-12-2018,87.28202057,115.4206467,116.4340363,114.8852768,115.9273453,4177306
14-12-2018,86.68198395,114.6271515,115.7839355,114.1873779,114.2447433,4763693
17-12-2018,83.93476105,110.9942627,114.5124283,110.0095596,113.8336487,7713727
18-12-2018,84.33238983,111.5200729,113.0305939,110.9177856,111.759079,6579549
19-12-2018,84.17333221,111.3097534,114.9808807,110.8699799,111.998085,7300871
20-12-2018,81.70806122,108.0497131,111.3288727,106.7877655,110.6118546,8843302
21-12-2018,80.20432281,106.0611877,110.2103271,105.5831757,107.5525818,10864279
24-12-2018,77.76798248,102.839386,106.1185455,102.7724686,105.066925,3997184
26-12-2018,80.52964783,106.491394,106.491394,101.2810745,103.2504807,6951507
27-12-2018,82.25749207,108.7762909,108.7762909,104.6558304,105.1529617,6323698
28-12-2018,81.71529388,108.0592728,109.7514343,107.5525818,109.1969376,5352905
31-12-2018,82.17799377,108.6711273,109.3212204,107.4760971,108.346077,5212009
02-01-2019,83.2913208,110.1434021,110.8795395,106.7782059,107.0841293,4434935
03-01-2019,81.62854004,107.9445496,109.827919,107.7342224,109.493309,4546648
04-01-2019,84.8167572,112.160614,112.3231354,109.4072647,109.8565979,4683779
07-01-2019,85.41680908,112.9541092,113.6042099,111.5391998,112.332695,3923755
08-01-2019,86.63137817,114.5602264,115.2676849,113.747612,114.3977051,4982726
09-01-2019,87.25310516,115.3824081,116.0611877,114.5984726,115.5927353,3800850
10-01-2019,88.04837036,116.4340363,116.5009537,114.6749496,114.7992325,4089860
11-01-2019,87.80978394,116.1185455,116.2715073,114.9139557,116.2332687,3893630
14-01-2019,87.03622437,115.0956039,115.3441696,114.493309,115.2103271,5469220
15-01-2019,88.00497437,116.3766708,116.5678787,115.506691,115.6405334,3668845
16-01-2019,87.92543793,116.2715073,116.6347961,115.5162506,116.2332687,4017791
17-01-2019,88.3375473,116.8164444,117.0267715,115.2485657,115.2581253,5261275
18-01-2019,89.51595306,118.3747635,119.2351837,117.3135757,117.8489456,6284891
22-01-2019,88.57611084,117.1319275,118.3556442,116.1950302,117.8776321,10514810
23-01-2019,96.07313538,127.0458908,129.0630951,124.5793533,125.5927353,23078630
24-01-2019,95.81285858,126.7017212,127.3518143,125.6500931,126.7973251,6613753
25-01-2019,96.85392761,128.0783997,128.5277252,126.6061172,127.0267715,5969940
28-01-2019,97.07080841,128.3652039,128.8814545,126.7495193,127.2466507,5604154
